substrate,T_cell,T_sub,time,wavelength,"measurement (t,r,p)",r_background,mW,step
106,875,0,457.6165537,689,2,0.002844,0.0621033333333334,1
106,875,0,457.6165537,689,3,0.002844,0.09247,1
106,875,0,473.9860432,781,1,0.002844,3.111,1
106,875,0,473.9860432,781,2,0.002844,0.0743233333333333,1
106,875,0,473.9860432,781,3,0.002844,0.587933333333333,1
106,875,0,490.3600622,817,1,0.0028433703703703,2.5859,1
106,875,0,490.3600622,817,2,0.0028433703703703,0.0527433333333333,1
106,875,0,490.3600622,817,3,0.0028433703703703,0.761366666666667,1
106,875,0,522.9126191,443,1,0.0028431428571428,1.8833,1
106,875,0,522.9126191,443,2,0.0028431428571428,0.201486666666667,1
106,875,0,522.9126191,443,3,0.0028431428571428,0.244476666666667,1
106,875,0,539.2989113,514,1,0.0028412142857142,2.75236666666667,1
106,875,0,539.2989113,514,2,0.0028412142857142,0.12262,1
106,875,0,539.2989113,514,3,0.0028412142857142,0.122886666666667,1
106,875,0,555.6420618,689,1,0.002841,2.43566666666667,1
106,875,0,555.6420618,689,2,0.002841,0.0636466666666667,1
106,875,0,555.6420618,689,3,0.002841,0.0917033333333334,1
106,875,0,572.0258242,781,1,0.0028406071428571,3.12966666666666,1
106,875,0,572.0258242,781,2,0.0028406071428571,0.0762333333333333,1
106,875,0,572.0258242,781,3,0.0028406071428571,0.5883,1
106,875,0,588.3936095,817,1,0.00284,2.79903333333333,1
106,875,0,588.3936095,817,2,0.00284,0.0581766666666667,1
106,875,0,588.3936095,817,3,0.00284,0.810533333333333,1
106,875,0,620.9762573,443,1,0.0028395925925925,1.63883333333333,1
106,875,0,620.9762573,443,2,0.0028395925925925,0.278366666666667,1
106,875,0,620.9762573,443,3,0.0028395925925925,0.245396666666667,1
106,875,0,637.3218222,514,1,0.002839,2.60026666666667,1
106,875,0,637.3218222,514,2,0.002839,0.160856666666667,1
106,875,0,637.3218222,514,3,0.002839,0.121873333333333,1
106,875,0,653.7072396,689,1,0.002839,2.42106666666667,1
106,875,0,653.7072396,689,2,0.002839,0.0683166666666667,1
106,875,0,653.7072396,689,3,0.002839,0.0921566666666667,1
106,875,0,670.0841866,781,1,0.0028383571428571,3.09166666666667,1
106,875,0,670.0841866,781,2,0.0028383571428571,0.0736633333333333,1
106,875,0,670.0841866,781,3,0.0028383571428571,0.5949,1
106,875,0,686.4223384,817,1,0.002837,2.62773333333333,1
106,875,0,686.4223384,817,2,0.002837,0.05866,1
106,875,0,686.4223384,817,3,0.002837,0.7547,1
106,875,0,719.0222858,443,1,0.002836,1.41046666666667,1
106,875,0,719.0222858,443,2,0.002836,0.3593,1
106,875,0,719.0222858,443,3,0.002836,0.243956666666667,1
106,875,0,735.3904167,514,1,0.002835,2.45666666666667,1
106,875,0,735.3904167,514,2,0.002835,0.217023333333333,1
106,875,0,735.3904167,514,3,0.002835,0.122056666666667,1
106,875,0,751.768521,689,1,0.0028341071428571,2.4397,1
106,875,0,751.768521,689,2,0.0028341071428571,0.0764366666666667,1
106,875,0,751.768521,689,3,0.0028341071428571,0.0928,1
106,875,0,768.1493797,781,1,0.0028332592592592,3.15066666666667,1
106,875,0,768.1493797,781,2,0.0028332592592592,0.0859033333333334,1
106,875,0,768.1493797,781,3,0.0028332592592592,0.5908,1
106,875,0,784.5266715,817,1,0.002833,2.7524,1
106,875,0,784.5266715,817,2,0.002833,0.0654833333333333,1
106,875,0,784.5266715,817,3,0.002833,0.79,1
106,875,0,817.1352209,443,1,0.0028321851851851,1.22283333333333,1
106,875,0,817.1352209,443,2,0.0028321851851851,0.4432,1
106,875,0,817.1352209,443,3,0.0028321851851851,0.243783333333333,1
106,875,0,833.4957796,514,1,0.0028319285714285,2.27533333333333,1
106,875,0,833.4957796,514,2,0.0028319285714285,0.28764,1
106,875,0,833.4957796,514,3,0.0028319285714285,0.122023333333333,1
106,875,0,849.8824587,689,1,0.002831,2.4076,1
106,875,0,849.8824587,689,2,0.002831,0.0865433333333333,1
106,875,0,849.8824587,689,3,0.002831,0.0927566666666667,1
106,875,0,866.221586,781,1,0.0028312857142857,3.14,1
106,875,0,866.221586,781,2,0.0028312857142857,0.09094,1
106,875,0,866.221586,781,3,0.0028312857142857,0.592333333333333,1
106,875,0,882.5862088,817,1,0.0028305185185185,2.6823,1
106,875,0,882.5862088,817,2,0.0028305185185185,0.0710733333333333,1
106,875,0,882.5862088,817,3,0.0028305185185185,0.772966666666667,1
106,875,0,1000.0,443,1,0.0016902962962963,0.972366666666667,1
106,875,0,1000.0,443,2,0.0016902962962963,0.599933333333333,1
106,875,0,1000.0,443,3,0.0016902962962963,0.24581,1
106,875,0,1000.0,514,1,0.0017138928571428,1.96803333333333,1
106,875,0,1000.0,514,2,0.0017138928571428,0.420566666666667,1
106,875,0,1000.0,514,3,0.0017138928571428,0.122276666666667,1
106,875,0,1000.0,689,1,0.001727,2.3418,1
106,875,0,1000.0,689,2,0.001727,0.100243333333333,1
106,875,0,1000.0,689,3,0.001727,0.0917000000000001,1
106,875,0,1000.0,781,1,0.001736,3.11,1
106,875,0,1000.0,781,2,0.001736,0.105896666666667,1
106,875,0,1000.0,781,3,0.001736,0.593966666666667,1
106,875,0,1000.0,817,1,0.0017394642857142,2.85106666666667,1
106,875,0,1000.0,817,2,0.0017394642857142,0.0785233333333333,1
106,875,0,1000.0,817,3,0.0017394642857142,0.8209,1
106,820,0,32.5798154,443,1,0.0018373333333333,0.917033333333333,2
106,820,0,32.5798154,443,2,0.0018373333333333,0.671166666666667,2
106,820,0,32.5798154,443,3,0.0018373333333333,0.24857,2
106,820,0,48.9359502,514,1,0.0018126785714285,1.90556666666667,2
106,820,0,48.9359502,514,2,0.0018126785714285,0.459,2
106,820,0,48.9359502,514,3,0.0018126785714285,0.12249,2
106,820,0,65.322564,689,1,0.0017975555555555,2.40276666666667,2
106,820,0,65.322564,689,2,0.0017975555555555,0.10948,2
106,820,0,65.322564,689,3,0.0017975555555555,0.09177,2
106,820,0,81.6915351,781,1,0.0017928888888888,3.083,2
106,820,0,81.6915351,781,2,0.0017928888888888,0.11287,2
106,820,0,81.6915351,781,3,0.0017928888888888,0.591966666666667,2
106,820,0,98.0447607,817,1,0.0017883703703703,2.7335,2
106,820,0,98.0447607,817,2,0.0017883703703703,0.0774733333333333,2
106,820,0,98.0447607,817,3,0.0017883703703703,0.837133333333333,2
106,820,0,130.6055077,443,1,0.0017891071428571,0.880666666666666,2
106,820,0,130.6055077,443,2,0.0017891071428571,0.6637,2
106,820,0,130.6055077,443,3,0.0017891071428571,0.24742,2
106,820,0,146.9592691,514,1,0.001792,1.86286666666667,2
106,820,0,146.9592691,514,2,0.001792,0.472833333333333,2
106,820,0,146.9592691,514,3,0.001792,0.122196666666667,2
106,820,0,163.3469777,689,1,0.001795,2.38666666666667,2
106,820,0,163.3469777,689,2,0.001795,0.112936666666667,2
106,820,0,163.3469777,689,3,0.001795,0.0917000000000001,2
106,820,0,179.7398111,781,1,0.001796,3.07966666666667,2
106,820,0,179.7398111,781,2,0.001796,0.111163333333333,2
106,820,0,179.7398111,781,3,0.001796,0.593066666666667,2
106,820,0,196.0812511,817,1,0.0017986296296296,2.77003333333333,2
106,820,0,196.0812511,817,2,0.0017986296296296,0.0827366666666667,2
106,820,0,196.0812511,817,3,0.0017986296296296,0.837266666666666,2
106,820,0,228.5753664,443,1,0.001802,0.863466666666667,2
106,820,0,228.5753664,443,2,0.001802,0.672233333333333,2
106,820,0,228.5753664,443,3,0.001802,0.24792,2
106,820,0,244.9658563,514,1,0.0018013214285714,1.83246666666667,2
106,820,0,244.9658563,514,2,0.0018013214285714,0.483966666666667,2
106,820,0,244.9658563,514,3,0.0018013214285714,0.121993333333333,2
106,820,0,261.3202264,689,1,0.001802,2.35856666666667,2
106,820,0,261.3202264,689,2,0.001802,0.117866666666667,2
106,820,0,261.3202264,689,3,0.001802,0.09261,2
106,820,0,277.7048792,781,1,0.0018021428571428,3.07866666666667,2
106,820,0,277.7048792,781,2,0.0018021428571428,0.112443333333333,2
106,820,0,277.7048792,781,3,0.0018021428571428,0.593733333333334,2
106,820,0,294.0923386,817,1,0.001803,2.7808,2
106,820,0,294.0923386,817,2,0.001803,0.0844533333333333,2
106,820,0,294.0923386,817,3,0.001803,0.833166666666666,2
106,820,0,326.703187,443,1,0.001803,0.838633333333333,2
106,820,0,326.703187,443,2,0.001803,0.679066666666667,2
106,820,0,326.703187,443,3,0.001803,0.245006666666667,2
106,820,0,343.1065803,514,1,0.0018038518518518,1.79343333333333,2
106,820,0,343.1065803,514,2,0.0018038518518518,0.493566666666667,2
106,820,0,343.1065803,514,3,0.0018038518518518,0.121073333333333,2
106,820,0,359.4980181,689,1,0.001804,2.3853,2
106,820,0,359.4980181,689,2,0.001804,0.123056666666667,2
106,820,0,359.4980181,689,3,0.001804,0.0931666666666667,2
106,820,0,375.8398168,781,1,0.001806,3.07233333333333,2
106,820,0,375.8398168,781,2,0.001806,0.111583333333333,2
106,820,0,375.8398168,781,3,0.001806,0.598533333333333,2
106,820,0,392.2160018,817,1,0.0018068888888888,2.73166666666667,2
106,820,0,392.2160018,817,2,0.0018068888888888,0.0848166666666667,2
106,820,0,392.2160018,817,3,0.0018068888888888,0.802666666666667,2
106,820,0,424.76613,443,1,0.001806,0.823666666666667,2
106,820,0,424.76613,443,2,0.001806,0.696733333333333,2
106,820,0,424.76613,443,3,0.001806,0.247163333333333,2
106,820,0,441.160638,514,1,0.001805,1.77886666666667,2
106,820,0,441.160638,514,2,0.001805,0.511133333333333,2
106,820,0,441.160638,514,3,0.001805,0.12206,2
106,820,0,457.5574052,689,1,0.001805,2.3522,2
106,820,0,457.5574052,689,2,0.001805,0.128333333333333,2
106,820,0,457.5574052,689,3,0.001805,0.09403,2
106,820,0,473.9100016,781,1,0.001807,3.11,2
106,820,0,473.9100016,781,2,0.001807,0.1127,2
106,820,0,473.9100016,781,3,0.001807,0.601333333333333,2
106,820,0,490.2763983,817,1,0.001807,2.72823333333333,2
106,820,0,490.2763983,817,2,0.001807,0.0865866666666667,2
106,820,0,490.2763983,817,3,0.001807,0.7903,2
106,820,0,522.8544307,443,1,0.001806,0.8023,2
106,820,0,522.8544307,443,2,0.001806,0.706333333333333,2
106,820,0,522.8544307,443,3,0.001806,0.245496666666667,2
106,820,0,539.2326792,514,1,0.001806,1.74763333333333,2
106,820,0,539.2326792,514,2,0.001806,0.5232,2
106,820,0,539.2326792,514,3,0.001806,0.1222,2
106,820,0,555.6183973,689,1,0.001807,2.2835,2
106,820,0,555.6183973,689,2,0.001807,0.127973333333333,2
106,820,0,555.6183973,689,3,0.001807,0.09289,2
106,820,0,571.949046,781,1,0.001807,3.12133333333333,2
106,820,0,571.949046,781,2,0.001807,0.114263333333333,2
106,820,0,571.949046,781,3,0.001807,0.603033333333333,2
106,820,0,588.3275206,817,1,0.0018082592592592,2.88623333333333,2
106,820,0,588.3275206,817,2,0.0018082592592592,0.09365,2
106,820,0,588.3275206,817,3,0.0018082592592592,0.831366666666667,2
106,820,0,620.9087441,443,1,0.001807,0.790733333333333,2
106,820,0,620.9087441,443,2,0.001807,0.727833333333333,2
106,820,0,620.9087441,443,3,0.001807,0.248286666666667,2
106,820,0,637.293414,514,1,0.001807,1.7218,2
106,820,0,637.293414,514,2,0.001807,0.538066666666667,2
106,820,0,637.293414,514,3,0.001807,0.122593333333333,2
106,820,0,653.6805949,689,1,0.0018076428571428,2.2492,2
106,820,0,653.6805949,689,2,0.0018076428571428,0.13076,2
106,820,0,653.6805949,689,3,0.0018076428571428,0.0929033333333333,2
106,820,0,670.0636941,781,1,0.001809,3.11566666666667,2
106,820,0,670.0636941,781,2,0.001809,0.122706666666667,2
106,820,0,670.0636941,781,3,0.001809,0.600133333333333,2
106,820,0,686.4724026,817,1,0.0018098571428571,2.82353333333333,2
106,820,0,686.4724026,817,2,0.0018098571428571,0.0945,2
106,820,0,686.4724026,817,3,0.0018098571428571,0.817166666666666,2
106,820,0,719.0729903,443,1,0.0018074074074074,0.7771,2
106,820,0,719.0729903,443,2,0.0018074074074074,0.7458,2
106,820,0,719.0729903,443,3,0.0018074074074074,0.24957,2
106,820,0,735.4328668,514,1,0.001808,1.70496666666667,2
106,820,0,735.4328668,514,2,0.001808,0.554,2
106,820,0,735.4328668,514,3,0.001808,0.12314,2
106,820,0,751.8261484,689,1,0.001808,2.24103333333333,2
106,820,0,751.8261484,689,2,0.001808,0.13697,2
106,820,0,751.8261484,689,3,0.001808,0.0931,2
106,820,0,768.1851718,781,1,0.0018088928571428,3.12333333333333,2
106,820,0,768.1851718,781,2,0.0018088928571428,0.124313333333333,2
106,820,0,768.1851718,781,3,0.0018088928571428,0.603766666666667,2
106,820,0,784.5757343,817,1,0.001809,2.7899,2
106,820,0,784.5757343,817,2,0.001809,0.09511,2
106,820,0,784.5757343,817,3,0.001809,0.812533333333333,2
106,820,0,817.1841674,443,1,0.0018083214285714,0.753666666666667,2
106,820,0,817.1841674,443,2,0.0018083214285714,0.751266666666667,2
106,820,0,817.1841674,443,3,0.0018083214285714,0.24661,2
106,820,0,833.5434669,514,1,0.001808,1.673,2
106,820,0,833.5434669,514,2,0.001808,0.566066666666667,2
106,820,0,833.5434669,514,3,0.001808,0.123336666666667,2
106,820,0,849.9314474,689,1,0.0018074814814814,2.24526666666667,2
106,820,0,849.9314474,689,2,0.0018074814814814,0.139736666666667,2
106,820,0,849.9314474,689,3,0.0018074814814814,0.0934,2
106,820,0,866.3304086,781,1,0.001807,3.15,2
106,820,0,866.3304086,781,2,0.001807,0.13875,2
106,820,0,866.3304086,781,3,0.001807,0.605866666666667,2
106,820,0,882.7069451,817,1,0.00180825,2.81903333333333,2
106,820,0,882.7069451,817,2,0.00180825,0.09867,2
106,820,0,882.7069451,817,3,0.00180825,0.8182,2
106,820,0,915.3020901,443,1,0.001807037037037,0.743033333333334,2
106,820,0,915.3020901,443,2,0.001807037037037,0.772033333333333,2
106,820,0,915.3020901,443,3,0.001807037037037,0.248633333333333,2
106,820,0,931.7019796,514,1,0.001806,1.6363,2
106,820,0,931.7019796,514,2,0.001806,0.5765,2
106,820,0,931.7019796,514,3,0.001806,0.12212,2
106,820,0,948.046194,689,1,0.001806,2.22956666666667,2
106,820,0,948.046194,689,2,0.001806,0.145096666666667,2
106,820,0,948.046194,689,3,0.001806,0.0931066666666667,2
106,820,0,964.4068664,781,1,0.001807,3.13233333333333,2
106,820,0,964.4068664,781,2,0.001807,0.127333333333333,2
106,820,0,964.4068664,781,3,0.001807,0.604066666666667,2
106,820,0,980.8018095,817,1,0.001807,2.7684,2
106,820,0,980.8018095,817,2,0.001807,0.0987966666666666,2
106,820,0,980.8018095,817,3,0.001807,0.821,2
106,820,0,1013.344695,443,1,0.0018055357142857,0.7241,2
106,820,0,1013.344695,443,2,0.0018055357142857,0.7815,2
106,820,0,1013.344695,443,3,0.0018055357142857,0.24719,2
106,820,0,1029.7229114,514,1,0.001807,1.621,2
106,820,0,1029.7229114,514,2,0.001807,0.593,2
106,820,0,1029.7229114,514,3,0.001807,0.1229,2
106,820,0,1054.9788507,689,1,,2.21266666666667,2
106,820,0,1054.9788507,689,2,,0.1493,2
106,820,0,1054.9788507,689,3,,0.0931333333333333,2
106,820,0,1071.3841348,781,1,0.001806,3.13,2
106,820,0,1071.3841348,781,2,0.001806,0.147626666666667,2
106,820,0,1071.3841348,781,3,0.001806,0.608000000000001,2
106,820,0,1087.7264445,817,1,0.001807,2.7307,2
106,820,0,1087.7264445,817,2,0.001807,0.0994833333333334,2
106,820,0,1087.7264445,817,3,0.001807,0.818733333333333,2
106,820,0,1120.2500902,443,1,0.001806,0.710266666666667,2
106,820,0,1120.2500902,443,2,0.001806,0.8019,2
106,820,0,1120.2500902,443,3,0.001806,0.2483,2
106,820,0,1136.5841041,514,1,0.001806,1.59443333333333,2
106,820,0,1136.5841041,514,2,0.001806,0.607566666666667,2
106,820,0,1136.5841041,514,3,0.001806,0.12353,2
106,820,0,1152.9714882,689,1,0.0018066428571428,2.17356666666667,2
106,820,0,1152.9714882,689,2,0.0018066428571428,0.150553333333333,2
106,820,0,1152.9714882,689,3,0.0018066428571428,0.0923533333333333,2
106,820,0,1169.3528874,781,1,0.0018060357142857,3.11,2
106,820,0,1169.3528874,781,2,0.0018060357142857,0.151803333333333,2
106,820,0,1169.3528874,781,3,0.0018060357142857,0.610033333333333,2
106,820,0,1185.7179085,817,1,0.0018072592592592,2.6577,2
106,820,0,1185.7179085,817,2,0.0018072592592592,0.10038,2
106,820,0,1185.7179085,817,3,0.0018072592592592,0.800033333333333,2
106,820,0,1218.2924441,443,1,0.0018064814814814,0.693966666666667,2
106,820,0,1218.2924441,443,2,0.0018064814814814,0.814533333333333,2
106,820,0,1218.2924441,443,3,0.0018064814814814,0.248873333333333,2
106,820,0,1234.6425165,514,1,0.001807,1.57276666666667,2
106,820,0,1234.6425165,514,2,0.001807,0.622133333333333,2
106,820,0,1234.6425165,514,3,0.001807,0.123566666666667,2
106,820,0,1251.0162771,689,1,0.001807,2.20023333333333,2
106,820,0,1251.0162771,689,2,0.001807,0.160673333333333,2
106,820,0,1251.0162771,689,3,0.001807,0.0932166666666667,2
106,820,0,1267.3965589,781,1,0.001807,3.13,2
106,820,0,1267.3965589,781,2,0.001807,0.157246666666667,2
106,820,0,1267.3965589,781,3,0.001807,0.610933333333334,2
106,820,0,1283.7284386,817,1,0.001808,2.6363,2
106,820,0,1283.7284386,817,2,0.001808,0.10286,2
106,820,0,1283.7284386,817,3,0.001808,0.799633333333333,2
106,820,0,1316.3354682,443,1,0.0018071111111111,0.675366666666666,2
106,820,0,1316.3354682,443,2,0.0018071111111111,0.8225,2
106,820,0,1316.3354682,443,3,0.0018071111111111,0.246446666666667,2
106,820,0,1332.708707,514,1,0.001807,1.5381,2
106,820,0,1332.708707,514,2,0.001807,0.631233333333333,2
106,820,0,1332.708707,514,3,0.001807,0.122633333333333,2
106,820,0,1349.0762453,689,1,0.001807,2.193,2
106,820,0,1349.0762453,689,2,0.001807,0.16574,2
106,820,0,1349.0762453,689,3,0.001807,0.0935,2
106,820,0,1365.4162084,781,1,0.001807,3.12,2
106,820,0,1365.4162084,781,2,0.001807,0.16015,2
106,820,0,1365.4162084,781,3,0.001807,0.6101,2
106,820,0,1381.7918516,817,1,0.001808,2.72256666666667,2
106,820,0,1381.7918516,817,2,0.001808,0.108526666666667,2
106,820,0,1381.7918516,817,3,0.001808,0.822,2
106,820,0,1414.3949695,443,1,0.0018075555555555,0.6637,2
106,820,0,1414.3949695,443,2,0.0018075555555555,0.8399,2
106,820,0,1414.3949695,443,3,0.0018075555555555,0.24744,2
106,820,0,1430.7586588,514,1,0.0018074642857142,1.5237,2
106,820,0,1430.7586588,514,2,0.0018074642857142,0.6472,2
106,820,0,1430.7586588,514,3,0.0018074642857142,0.12357,2
106,820,0,1447.0980261,689,1,0.001807037037037,2.15796666666667,2
106,820,0,1447.0980261,689,2,0.001807037037037,0.168446666666667,2
106,820,0,1447.0980261,689,3,0.001807037037037,0.0927933333333334,2
106,820,0,1463.4358475,781,1,0.0018088888888888,3.1,2
106,820,0,1463.4358475,781,2,0.0018088888888888,0.1646,2
106,820,0,1463.4358475,781,3,0.0018088888888888,0.610733333333333,2
106,820,0,1479.8314654,817,1,0.0018083214285714,2.72326666666667,2
106,820,0,1479.8314654,817,2,0.0018083214285714,0.11115,2
106,820,0,1479.8314654,817,3,0.0018083214285714,0.8438,2
106,820,0,1512.4176063,443,1,0.001809,0.649966666666667,2
106,820,0,1512.4176063,443,2,0.001809,0.854433333333333,2
106,820,0,1512.4176063,443,3,0.001809,0.247693333333333,2
106,820,0,1528.8198724,514,1,0.0018077857142857,1.49233333333333,2
106,820,0,1528.8198724,514,2,0.0018077857142857,0.656966666666667,2
106,820,0,1528.8198724,514,3,0.0018077857142857,0.123103333333333,2
106,820,0,1545.2002126,689,1,0.0018080714285714,2.15596666666667,2
106,820,0,1545.2002126,689,2,0.0018080714285714,0.178323333333333,2
106,820,0,1545.2002126,689,3,0.0018080714285714,0.0938066666666666,2
106,820,0,1561.5453145,781,1,0.001809,3.08,2
106,820,0,1561.5453145,781,2,0.001809,0.168056666666667,2
106,820,0,1561.5453145,781,3,0.001809,0.6106,2
106,820,0,1577.9217909,817,1,0.001809,2.86666666666667,2
106,820,0,1577.9217909,817,2,0.001809,0.119676666666667,2
106,820,0,1577.9217909,817,3,0.001809,0.876633333333333,2
106,820,0,1610.4789487,443,1,0.001809,0.635,2
106,820,0,1610.4789487,443,2,0.001809,0.866533333333333,2
106,820,0,1610.4789487,443,3,0.001809,0.247013333333333,2
106,820,0,1626.8297484,514,1,0.001809,1.45773333333333,2
106,820,0,1626.8297484,514,2,0.001809,0.664833333333333,2
106,820,0,1626.8297484,514,3,0.001809,0.122136666666667,2
106,820,0,1643.138724,689,1,0.001809,2.10406666666667,2
106,820,0,1643.138724,689,2,0.001809,0.177693333333333,2
106,820,0,1643.138724,689,3,0.001809,0.0927333333333333,2
106,820,0,1659.5455167,781,1,0.00181,3.084,2
106,820,0,1659.5455167,781,2,0.00181,0.174393333333333,2
106,820,0,1659.5455167,781,3,0.00181,0.613533333333333,2
106,820,0,1675.9266211,817,1,0.00181,2.7648,2
106,820,0,1675.9266211,817,2,0.00181,0.119466666666667,2
106,820,0,1675.9266211,817,3,0.00181,0.851966666666667,2
106,820,0,1708.494432,443,1,0.0018106785714285,0.622966666666667,2
106,820,0,1708.494432,443,2,0.0018106785714285,0.881333333333333,2
106,820,0,1708.494432,443,3,0.0018106785714285,0.247276666666667,2
106,820,0,1724.90281,514,1,0.001811,1.4432,2
106,820,0,1724.90281,514,2,0.001811,0.679866666666667,2
106,820,0,1724.90281,514,3,0.001811,0.12319,2
106,820,0,1741.280734,689,1,0.001811,2.0747,2
106,820,0,1741.280734,689,2,0.001811,0.18184,2
106,820,0,1741.280734,689,3,0.001811,0.092,2
106,820,0,1757.6560324,781,1,0.0018117777777777,3.08033333333333,2
106,820,0,1757.6560324,781,2,0.0018117777777777,0.179153333333333,2
106,820,0,1757.6560324,781,3,0.0018117777777777,0.616,2
106,820,0,1774.0541445,817,1,0.0018138148148148,2.5661,2
106,820,0,1774.0541445,817,2,0.0018138148148148,0.1166,2
106,820,0,1774.0541445,817,3,0.0018138148148148,0.789833333333333,2
