substrate,T_cell,T_sub,time,wavelength,"measurement (t,r,p)",r_background,mW,step
106,865,0,6531.11036,514,3,0.010076429,0.070196667,2
106,865,0,6547.45292,689,1,0.00786,0.335633333,2
106,865,0,6547.45292,689,2,0.00786,1.186666667,2
106,865,0,6547.45292,689,3,0.00786,0.152253333,2
106,865,0,6563.787054,781,1,0.007155625,0.331066667,2
106,865,0,6563.787054,781,2,0.007155625,0.538866667,2
106,865,0,6563.787054,781,3,0.007155625,0.216166667,2
106,865,0,6580.116492,817,1,0.00688,0.218973333,2
106,865,0,6580.116492,817,2,0.00688,0.329166667,2
106,865,0,6580.116492,817,3,0.00688,0.194593333,2
106,865,0,6612.909049,443,1,0.01213,0.111336667,2
106,865,0,6612.909049,443,2,0.01213,0.953733333,2
106,865,0,6612.909049,443,3,0.01213,0.385,2
106,865,0,6629.228805,514,1,0.01007,0.214303333,2
106,865,0,6629.228805,514,2,0.01007,1.0799,2
106,865,0,6629.228805,514,3,0.01007,0.070266667,2
106,865,0,6645.501633,689,1,0.00786,0.324633333,2
106,865,0,6645.501633,689,2,0.00786,1.179833333,2
106,865,0,6645.501633,689,3,0.00786,0.150576667,2
106,865,0,6661.819609,781,1,0.007155625,0.3404,2
106,865,0,6661.819609,781,2,0.007155625,0.5526,2
106,865,0,6661.819609,781,3,0.007155625,0.22032,2
106,865,0,6678.171794,817,1,0.00688,0.224863333,2
106,865,0,6678.171794,817,2,0.00688,0.346533333,2
106,865,0,6678.171794,817,3,0.00688,0.208276667,2
106,865,0,6711.015349,443,1,0.01213,0.108663333,2
106,865,0,6711.015349,443,2,0.01213,0.944433333,2
106,865,0,6711.015349,443,3,0.01213,0.385,2
106,865,0,6727.33908,514,1,0.01007,0.210253333,2
106,865,0,6727.33908,514,2,0.01007,1.0753,2
106,865,0,6727.33908,514,3,0.01007,0.07014,2
106,865,0,6743.685415,689,1,0.00786,0.322466667,2
106,865,0,6743.685415,689,2,0.00786,1.1949,2
106,865,0,6743.685415,689,3,0.00786,0.151506667,2
106,865,0,6760.004329,781,1,0.007155625,0.3338,2
106,865,0,6760.004329,781,2,0.007155625,0.552633333,2
106,865,0,6760.004329,781,3,0.007155625,0.218413333,2
106,865,0,6776.353962,817,1,0.00688,0.21131,2
106,865,0,6776.353962,817,2,0.00688,0.337666667,2
106,865,0,6776.353962,817,3,0.00688,0.203896667,2
106,865,0,6809.229049,443,1,0.012125357,0.105896667,2
106,865,0,6809.229049,443,2,0.012125357,0.931966667,2
106,865,0,6809.229049,443,3,0.012125357,0.385,2
106,865,0,6825.514888,514,1,0.010064815,0.207173333,2
106,865,0,6825.514888,514,2,0.010064815,1.076866667,2
106,865,0,6825.514888,514,3,0.010064815,0.07034,2
106,865,0,6841.843496,689,1,0.00785,0.313,2
106,865,0,6841.843496,689,2,0.00785,1.206833333,2
106,865,0,6841.843496,689,3,0.00785,0.15365,2
106,865,0,6858.162451,781,1,0.007147422,0.3296,2
106,865,0,6858.162451,781,2,0.007147422,0.548566667,2
106,865,0,6858.162451,781,3,0.007147422,0.216003333,2
106,865,0,6874.503045,817,1,0.0068725,0.186213333,2
106,865,0,6874.503045,817,2,0.0068725,0.3063,2
106,865,0,6874.503045,817,3,0.0068725,0.188466667,2
106,865,0,6907.463807,443,1,0.01212,0.10313,2
106,865,0,6907.463807,443,2,0.01212,0.9223,2
106,865,0,6907.463807,443,3,0.01212,0.384866667,2
106,865,0,6923.770102,514,1,0.01007,0.20548,2
106,865,0,6923.770102,514,2,0.01007,1.076333333,2
106,865,0,6923.770102,514,3,0.01007,0.070463333,2
106,865,0,6940.08227,689,1,0.00786,0.3021,2
106,865,0,6940.08227,689,2,0.00786,1.197733333,2
106,865,0,6940.08227,689,3,0.00786,0.151606667,2
106,865,0,6956.345938,781,1,0.007155625,0.3301,2
106,865,0,6956.345938,781,2,0.007155625,0.566533333,2
106,865,0,6956.345938,781,3,0.007155625,0.22029,2
106,865,0,6972.677785,817,1,0.00688,0.18916,2
106,865,0,6972.677785,817,2,0.00688,0.318,2
106,865,0,6972.677785,817,3,0.00688,0.19941,2
106,865,0,7005.51197,443,1,0.012123571,0.101153333,2
106,865,0,7005.51197,443,2,0.012123571,0.911433333,2
106,865,0,7005.51197,443,3,0.012123571,0.385,2
106,865,0,7021.832815,514,1,0.01007,0.202343333,2
106,865,0,7021.832815,514,2,0.01007,1.0751,2
106,865,0,7021.832815,514,3,0.01007,0.070466667,2
106,865,0,7038.151312,689,1,0.00785,0.29527,2
106,865,0,7038.151312,689,2,0.00785,1.198766667,2
106,865,0,7038.151312,689,3,0.00785,0.151033333,2
106,865,0,7054.532924,781,1,0.007149219,0.3259,2
106,865,0,7054.532924,781,2,0.007149219,0.571233333,2
106,865,0,7054.532924,781,3,0.007149219,0.21976,2
106,865,0,7070.90985,817,1,0.006875,0.18332,2
106,865,0,7070.90985,817,2,0.006875,0.3116,2
106,865,0,7070.90985,817,3,0.006875,0.198076667,2
106,865,0,7103.787404,443,1,0.01212,0.099443333,2
106,865,0,7103.787404,443,2,0.01212,0.903966667,2
106,865,0,7103.787404,443,3,0.01212,0.385,2
106,865,0,7120.128028,514,1,0.01006,0.197496667,2
106,865,0,7120.128028,514,2,0.01006,1.072533333,2
106,865,0,7120.128028,514,3,0.01006,0.07037,2
106,865,0,7136.445368,689,1,0.007855926,0.29204,2
106,865,0,7136.445368,689,2,0.007855926,1.2007,2
106,865,0,7136.445368,689,3,0.007855926,0.15135,2
106,865,0,7152.799816,781,1,0.007147292,0.304266667,2
106,865,0,7152.799816,781,2,0.007147292,0.5537,2
106,865,0,7152.799816,781,3,0.007147292,0.210963333,2
106,865,0,7169.132684,817,1,0.00687,0.19061,2
106,865,0,7169.132684,817,2,0.00687,0.332866667,2
106,865,0,7169.132684,817,3,0.00687,0.208723333,2
106,865,0,7201.993747,443,1,0.01212,0.096803333,2
106,865,0,7201.993747,443,2,0.01212,0.892733333,2
106,865,0,7201.993747,443,3,0.01212,0.385,2
106,865,0,7218.375598,514,1,0.01006,0.196036667,2
106,865,0,7218.375598,514,2,0.01006,1.069866667,2
106,865,0,7218.375598,514,3,0.01006,0.070293333,2
106,865,0,7234.693356,689,1,0.007856429,0.283223333,2
106,865,0,7234.693356,689,2,0.007856429,1.206066667,2
106,865,0,7234.693356,689,3,0.007856429,0.150546667,2
106,865,0,7251.020247,781,1,0.007147433,0.3066,2
106,865,0,7251.020247,781,2,0.007147433,0.565466667,2
106,865,0,7251.020247,781,3,0.007147433,0.214416667,2
106,865,0,7267.363027,817,1,0.00687,0.20149,2
106,865,0,7267.363027,817,2,0.00687,0.3654,2
106,865,0,7267.363027,817,3,0.00687,0.223436667,2
106,865,0,7300.258185,443,1,0.01211,0.095176667,2
106,865,0,7300.258185,443,2,0.01211,0.8828,2
106,865,0,7300.258185,443,3,0.01211,0.385,2
106,865,0,7316.583239,514,1,0.010055,0.193456667,2
106,865,0,7316.583239,514,2,0.010055,1.062833333,2
106,865,0,7316.583239,514,3,0.010055,0.06986,2
106,865,0,7332.938521,689,1,0.00785,0.281096667,2
106,865,0,7332.938521,689,2,0.00785,1.227033333,2
106,865,0,7332.938521,689,3,0.00785,0.151396667,2
106,865,0,7349.271454,781,1,0.007152813,0.307666667,2
106,865,0,7349.271454,781,2,0.007152813,0.589166667,2
106,865,0,7349.271454,781,3,0.007152813,0.221083333,2
106,865,0,7365.601551,817,1,0.00688,0.18492,2
106,865,0,7365.601551,817,2,0.00688,0.342766667,2
106,865,0,7365.601551,817,3,0.00688,0.19766,2
106,865,0,7398.568482,443,1,0.01213,0.09276,2
106,865,0,7398.568482,443,2,0.01213,0.874433333,2
106,865,0,7398.568482,443,3,0.01213,0.385,2
106,865,0,7414.911567,514,1,0.01008,0.19063,2
106,865,0,7414.911567,514,2,0.01008,1.055466667,2
106,865,0,7414.911567,514,3,0.01008,0.06985,2
106,865,0,7431.232911,689,1,0.007863214,0.28318,2
106,865,0,7431.232911,689,2,0.007863214,1.228033333,2
106,865,0,7431.232911,689,3,0.007863214,0.151283333,2
106,865,0,7447.589672,781,1,0.007163716,0.294796667,2
106,865,0,7447.589672,781,2,0.007163716,0.586433333,2
106,865,0,7447.589672,781,3,0.007163716,0.217836667,2
106,865,0,7463.915927,817,1,0.00689,0.193026667,2
106,865,0,7463.915927,817,2,0.00689,0.3674,2
106,865,0,7463.915927,817,3,0.00689,0.20893,2
106,865,0,7496.847073,443,1,0.01213,0.091023333,2
106,865,0,7496.847073,443,2,0.01213,0.8659,2
106,865,0,7496.847073,443,3,0.01213,0.385,2
106,865,0,7513.149844,514,1,0.01007,0.189723333,2
106,865,0,7513.149844,514,2,0.01007,1.056,2
106,865,0,7513.149844,514,3,0.01007,0.070196667,2
106,865,0,7529.491176,689,1,0.00786,0.273176667,2
106,865,0,7529.491176,689,2,0.00786,1.2281,2
106,865,0,7529.491176,689,3,0.00786,0.150136667,2
106,865,0,7545.828689,781,1,0.007155625,0.279376667,2
106,865,0,7545.828689,781,2,0.007155625,0.571933333,2
106,865,0,7545.828689,781,3,0.007155625,0.210953333,2
106,865,0,7562.164069,817,1,0.00688,0.188696667,2
106,865,0,7562.164069,817,2,0.00688,0.3707,2
106,865,0,7562.164069,817,3,0.00688,0.219253333,2
106,865,0,7595.026844,443,1,0.01211,0.08883,2
106,865,0,7595.026844,443,2,0.01211,0.860666667,2
106,865,0,7595.026844,443,3,0.01211,0.385333333,2
106,865,0,7611.364189,514,1,0.01006,0.187756667,2
106,865,0,7611.364189,514,2,0.01006,1.057533333,2
106,865,0,7611.364189,514,3,0.01006,0.070386667,2
106,865,0,7627.71016,689,1,0.00785,0.271296667,2
106,865,0,7627.71016,689,2,0.00785,1.248533333,2
106,865,0,7627.71016,689,3,0.00785,0.154983333,2
106,865,0,7644.047761,781,1,0.007148449,0.294786667,2
106,865,0,7644.047761,781,2,0.007148449,0.596233333,2
106,865,0,7644.047761,781,3,0.007148449,0.220026667,2
106,865,0,7660.429324,817,1,0.006873929,0.177876667,2
106,865,0,7660.429324,817,2,0.006873929,0.3563,2
106,865,0,7660.429324,817,3,0.006873929,0.21205,2
106,865,0,7693.242631,443,1,0.012116786,0.086886667,2
106,865,0,7693.242631,443,2,0.012116786,0.8528,2
106,865,0,7693.242631,443,3,0.012116786,0.386,2
106,865,0,7709.700779,514,1,0.01006,0.182726667,2
106,865,0,7709.700779,514,2,0.01006,1.0345,2
106,865,0,7709.700779,514,3,0.01006,0.06928,2
106,865,0,7726.06216,689,1,0.00786,0.263693333,2
106,865,0,7726.06216,689,2,0.00786,1.243233333,2
106,865,0,7726.06216,689,3,0.00786,0.152153333,2
106,865,0,7742.420005,781,1,0.007153828,0.28262,2
106,865,0,7742.420005,781,2,0.007153828,0.589633333,2
106,865,0,7742.420005,781,3,0.007153828,0.21594,2
106,865,0,7758.763916,817,1,0.0068775,0.18452,2
106,865,0,7758.763916,817,2,0.0068775,0.378966667,2
106,865,0,7758.763916,817,3,0.0068775,0.22315,2
106,865,0,7791.709808,443,1,0.01212,0.084566667,2
106,865,0,7791.709808,443,2,0.01212,0.843566667,2
106,865,0,7791.709808,443,3,0.01212,0.385,2
106,865,0,7808.010661,514,1,0.01007,0.18031,2
106,865,0,7808.010661,514,2,0.01007,1.0398,2
106,865,0,7808.010661,514,3,0.01007,0.06964,2
106,865,0,7824.366617,689,1,0.007858148,0.260806667,2
106,865,0,7824.366617,689,2,0.007858148,1.250166667,2
106,865,0,7824.366617,689,3,0.007858148,0.153596667,2
106,865,0,7840.733635,781,1,0.007155104,0.287353333,2
106,865,0,7840.733635,781,2,0.007155104,0.6207,2
106,865,0,7840.733635,781,3,0.007155104,0.22352,2
106,865,0,7857.074259,817,1,0.00688,0.168886667,2
106,865,0,7857.074259,817,2,0.00688,0.3555,2
106,865,0,7857.074259,817,3,0.00688,0.20461,2
106,865,0,7889.983715,443,1,0.01214,0.08258,2
106,865,0,7889.983715,443,2,0.01214,0.837533333,2
106,865,0,7889.983715,443,3,0.01214,0.385266667,2
106,865,0,7906.327742,514,1,0.01007,0.177613333,2
106,865,0,7906.327742,514,2,0.01007,1.024266667,2
106,865,0,7906.327742,514,3,0.01007,0.069026667,2
106,865,0,7922.653832,689,1,0.00786,0.261673333,2
106,865,0,7922.653832,689,2,0.00786,1.255466667,2
106,865,0,7922.653832,689,3,0.00786,0.15253,2
106,865,0,7938.942325,781,1,0.007155625,0.279013333,2
106,865,0,7938.942325,781,2,0.007155625,0.621366667,2
106,865,0,7938.942325,781,3,0.007155625,0.2223,2
106,865,0,7955.262554,817,1,0.00688,0.152633333,2
106,865,0,7955.262554,817,2,0.00688,0.333,2
106,865,0,7955.262554,817,3,0.00688,0.186776667,2
106,865,0,7988.069069,443,1,0.01214,0.08121,2
106,865,0,7988.069069,443,2,0.01214,0.830166667,2
106,865,0,7988.069069,443,3,0.01214,0.385933333,2
106,865,0,8004.53337,514,1,0.01008,0.176673333,2
106,865,0,8004.53337,514,2,0.01008,1.0405,2
106,865,0,8004.53337,514,3,0.01008,0.070153333,2
106,865,0,8020.895173,689,1,0.00786,0.252046667,2
106,865,0,8020.895173,689,2,0.00786,1.255066667,2
106,865,0,8020.895173,689,3,0.00786,0.151,2
106,865,0,8037.255138,781,1,0.007160417,0.271553333,2
106,865,0,8037.255138,781,2,0.007160417,0.624766667,2
106,865,0,8037.255138,781,3,0.007160417,0.22124,2
106,865,0,8053.56159,817,1,0.006886667,0.15756,2
106,865,0,8053.56159,817,2,0.006886667,0.350833333,2
106,865,0,8053.56159,817,3,0.006886667,0.193156667,2
106,865,0,8086.439605,443,1,0.01212,0.079456667,2
106,865,0,8086.439605,443,2,0.01212,0.824433333,2
106,865,0,8086.439605,443,3,0.01212,0.386,2
106,865,0,8102.754864,514,1,0.01007,0.173546667,2
106,865,0,8102.754864,514,2,0.01007,1.026233333,2
106,865,0,8102.754864,514,3,0.01007,0.069396667,2
106,865,0,8119.113672,689,1,0.00786,0.24658,2
106,865,0,8119.113672,689,2,0.00786,1.2465,2
106,865,0,8119.113672,689,3,0.00786,0.148783333,2
106,865,0,8135.478828,781,1,0.007155625,0.267046667,2
106,865,0,8135.478828,781,2,0.007155625,0.617066667,2
106,865,0,8135.478828,781,3,0.007155625,0.218273333,2
106,865,0,8151.858035,817,1,0.00688,0.15581,2
106,865,0,8151.858035,817,2,0.00688,0.355133333,2
106,865,0,8151.858035,817,3,0.00688,0.197623333,2
106,865,0,8184.605919,443,1,0.01214,0.077636667,2
106,865,0,8184.605919,443,2,0.01214,0.818166667,2
106,865,0,8184.605919,443,3,0.01214,0.385666667,2
106,865,0,8200.973463,514,1,0.01008,0.172723333,2
106,865,0,8200.973463,514,2,0.01008,1.031533333,2
106,865,0,8200.973463,514,3,0.01008,0.069863333,2
106,865,0,8217.332429,689,1,0.00786,0.266403333,2
106,865,0,8217.332429,689,2,0.00786,1.321466667,2
106,865,0,8217.332429,689,3,0.00786,0.162726667,2
106,865,0,8233.662383,781,1,0.007155625,0.245413333,2
106,865,0,8233.662383,781,2,0.007155625,0.603633333,2
106,865,0,8233.662383,781,3,0.007155625,0.21019,2
106,865,0,8249.992202,817,1,0.00688,0.156693333,2
106,865,0,8249.992202,817,2,0.00688,0.363033333,2
106,865,0,8249.992202,817,3,0.00688,0.20504,2
106,865,0,8282.8847,443,1,0.01214,0.076256667,2
106,865,0,8282.8847,443,2,0.01214,0.813033333,2
106,865,0,8282.8847,443,3,0.01214,0.386,2
106,865,0,8299.236829,514,1,0.01008,0.16682,2
106,865,0,8299.236829,514,2,0.01008,1.010633333,2
106,865,0,8299.236829,514,3,0.01008,0.06886,2
106,865,0,8315.584123,689,1,0.007865926,0.26461,2
106,865,0,8315.584123,689,2,0.007865926,1.307433333,2
106,865,0,8315.584123,689,3,0.007865926,0.161016667,2
106,865,0,8331.903326,781,1,0.007164479,0.24832,2
106,865,0,8331.903326,781,2,0.007164479,0.618833333,2
106,865,0,8331.903326,781,3,0.007164479,0.21407,2
106,865,0,8348.212848,817,1,0.00689,0.152316667,2
106,865,0,8348.212848,817,2,0.00689,0.360766667,2
106,865,0,8348.212848,817,3,0.00689,0.202823333,2
106,865,0,8381.14986,443,1,0.012139643,0.074603333,2
106,865,0,8381.14986,443,2,0.012139643,0.807766667,2
106,865,0,8381.14986,443,3,0.012139643,0.386,2
106,865,0,8397.496066,514,1,0.01008,0.16519,2
106,865,0,8397.496066,514,2,0.01008,1.020433333,2
106,865,0,8397.496066,514,3,0.01008,0.06981,2
106,865,0,8413.811899,689,1,0.007869286,0.235356667,2
106,865,0,8413.811899,689,2,0.007869286,1.272266667,2
106,865,0,8413.811899,689,3,0.007869286,0.151363333,2
106,865,0,8430.194455,781,1,0.007165424,0.245203333,2
106,865,0,8430.194455,781,2,0.007165424,0.623666667,2
106,865,0,8430.194455,781,3,0.007165424,0.214373333,2
106,865,0,8446.482814,817,1,0.00689,0.154916667,2
106,865,0,8446.482814,817,2,0.00689,0.376366667,2
106,865,0,8446.482814,817,3,0.00689,0.206086667,2
106,865,0,8479.412189,443,1,0.01214,0.073113333,2
106,865,0,8479.412189,443,2,0.01214,0.802733333,2
106,865,0,8479.412189,443,3,0.01214,0.386,2
106,865,0,8495.709255,514,1,0.010084643,0.164256667,2
106,865,0,8495.709255,514,2,0.010084643,1.016066667,2
106,865,0,8495.709255,514,3,0.010084643,0.069593333,2
106,865,0,8512.096082,689,1,0.00787,0.230723333,2
106,865,0,8512.096082,689,2,0.00787,1.2696,2
106,865,0,8512.096082,689,3,0.00787,0.150123333,2
106,865,0,8528.465485,781,1,0.007165625,0.252256667,2
106,865,0,8528.465485,781,2,0.007165625,0.645066667,2
106,865,0,8528.465485,781,3,0.007165625,0.221193333,2
106,865,0,8544.807597,817,1,0.00689,0.14286,2
106,865,0,8544.807597,817,2,0.00689,0.353066667,2
106,865,0,8544.807597,817,3,0.00689,0.196373333,2
106,865,0,8577.699646,443,1,0.01213,0.07164,2
106,865,0,8577.699646,443,2,0.01213,0.7982,2
106,865,0,8577.699646,443,3,0.01213,0.386,2
106,865,0,8594.042622,514,1,0.01008,0.161953333,2
106,865,0,8594.042622,514,2,0.01008,1.025333333,2
106,865,0,8594.042622,514,3,0.01008,0.070533333,2
106,865,0,8610.372138,689,1,0.007861852,0.223743333,2
106,865,0,8610.372138,689,2,0.007861852,1.258666667,2
106,865,0,8610.372138,689,3,0.007861852,0.14912,2
106,865,0,8626.699234,781,1,0.007163333,0.249106667,2
106,865,0,8626.699234,781,2,0.007163333,0.641233333,2
106,865,0,8626.699234,781,3,0.007163333,0.21973,2
106,865,0,8642.99667,817,1,0.00689,0.158823333,2
106,865,0,8642.99667,817,2,0.00689,0.4023,2
106,865,0,8642.99667,817,3,0.00689,0.219896667,2
106,865,0,8675.757419,443,1,0.01214,0.07012,2
106,865,0,8675.757419,443,2,0.01214,0.794633333,2
106,865,0,8675.757419,443,3,0.01214,0.386,2
106,865,0,8692.098759,514,1,0.01008,0.158726667,2
106,865,0,8692.098759,514,2,0.01008,1.0083,2
106,865,0,8692.098759,514,3,0.01008,0.06984,2
106,865,0,8708.456119,689,1,0.00787,0.230103333,2
106,865,0,8708.456119,689,2,0.00787,1.306666667,2
106,865,0,8708.456119,689,3,0.00787,0.15616,2
106,865,0,8724.830961,781,1,0.007165625,0.234936667,2
106,865,0,8724.830961,781,2,0.007165625,0.625,2
106,865,0,8724.830961,781,3,0.007165625,0.212096667,2
106,865,0,8741.147303,817,1,0.00689,0.13657,2
106,865,0,8741.147303,817,2,0.00689,0.355433333,2
106,865,0,8741.147303,817,3,0.00689,0.192823333,2
106,865,0,8774.083955,443,1,0.012134444,0.068583333,2
106,865,0,8774.083955,443,2,0.012134444,0.789033333,2
106,865,0,8774.083955,443,3,0.012134444,0.386,2
106,865,0,8790.446874,514,1,0.01007,0.15471,2
106,865,0,8790.446874,514,2,0.01007,0.992733333,2
106,865,0,8790.446874,514,3,0.01007,0.069156667,2
106,865,0,8806.721207,689,1,0.007861786,0.242253333,2
106,865,0,8806.721207,689,2,0.007861786,1.3185,2
106,865,0,8806.721207,689,3,0.007861786,0.159856667,2
106,865,0,8823.065653,781,1,0.007159464,0.230976667,2
106,865,0,8823.065653,781,2,0.007159464,0.6303,2
106,865,0,8823.065653,781,3,0.007159464,0.21218,2
106,865,0,8839.358974,817,1,0.006884643,0.154476667,2
106,865,0,8839.358974,817,2,0.006884643,0.4042,2
106,865,0,8839.358974,817,3,0.006884643,0.220783333,2
106,865,0,8872.24146,443,1,0.01213,0.067276667,2
106,865,0,8872.24146,443,2,0.01213,0.784133333,2
106,865,0,8872.24146,443,3,0.01213,0.386633333,2
106,865,0,8888.578331,514,1,0.01008,0.154276667,2
106,865,0,8888.578331,514,2,0.01008,0.996433333,2
106,865,0,8888.578331,514,3,0.01008,0.0697,2
106,865,0,8904.890611,689,1,0.00786,0.218063333,2
106,865,0,8904.890611,689,2,0.00786,1.274033333,2
106,865,0,8904.890611,689,3,0.00786,0.150216667,2
106,865,0,8921.226825,781,1,0.007155625,0.229806667,2
106,865,0,8921.226825,781,2,0.007155625,0.6345,2
106,865,0,8921.226825,781,3,0.007155625,0.213256667,2
106,865,0,8937.549938,817,1,0.00688,0.132826667,2
106,865,0,8937.549938,817,2,0.00688,0.349533333,2
106,865,0,8937.549938,817,3,0.00688,0.194393333,2
106,865,0,8970.441683,443,1,0.012103214,0.065846667,2
106,865,0,8970.441683,443,2,0.012103214,0.7794,2
106,865,0,8970.441683,443,3,0.012103214,0.384066667,2
106,865,0,8986.766257,514,1,0.01003,0.150653333,2
106,865,0,8986.766257,514,2,0.01003,0.9882,2
106,865,0,8986.766257,514,3,0.01003,0.067346667,2
106,865,0,9003.12035,689,1,0.00783,0.228423333,2
106,865,0,9003.12035,689,2,0.00783,1.315233333,2
106,865,0,9003.12035,689,3,0.00783,0.156136667,2
106,865,0,9019.481596,781,1,0.007132813,0.2281,2
106,865,0,9019.481596,781,2,0.007132813,0.643566667,2
106,865,0,9019.481596,781,3,0.007132813,0.21378,2
106,865,0,9035.86719,817,1,0.00686,0.124186667,2
106,865,0,9035.86719,817,2,0.00686,0.325266667,2
106,865,0,9035.86719,817,3,0.00686,0.1816,2
106,865,0,9068.80365,443,1,0.012101071,0.064706667,2
106,865,0,9068.80365,443,2,0.012101071,0.776766667,2
106,865,0,9068.80365,443,3,0.012101071,0.385,2
106,865,0,9085.121159,514,1,0.01005,0.150566667,2
106,865,0,9085.121159,514,2,0.01005,0.997733333,2
106,865,0,9085.121159,514,3,0.01005,0.068333333,2
106,865,0,9101.464402,689,1,0.00784,0.23912,2
106,865,0,9101.464402,689,2,0.00784,1.3293,2
106,865,0,9101.464402,689,3,0.00784,0.158983333,2
106,865,0,9117.811404,781,1,0.007135625,0.224943333,2
106,865,0,9117.811404,781,2,0.007135625,0.643933333,2
106,865,0,9117.811404,781,3,0.007135625,0.21297,2
106,865,0,9134.115123,817,1,0.00686,0.13283,2
106,865,0,9134.115123,817,2,0.00686,0.358,2
106,865,0,9134.115123,817,3,0.00686,0.198603333,2
106,865,0,9167.059546,443,1,0.0121,0.063143333,2
106,865,0,9167.059546,443,2,0.0121,0.7734,2
106,865,0,9167.059546,443,3,0.0121,0.384,2
106,865,0,9183.410453,514,1,0.010045556,0.14838,2
106,865,0,9183.410453,514,2,0.010045556,0.9853,2
106,865,0,9183.410453,514,3,0.010045556,0.06787,2
106,865,0,9199.726579,689,1,0.00784,0.23099,2
106,865,0,9199.726579,689,2,0.00784,1.312933333,2
106,865,0,9199.726579,689,3,0.00784,0.156876667,2
106,865,0,9216.035178,781,1,0.007135625,0.22044,2
106,865,0,9216.035178,781,2,0.007135625,0.645066667,2
106,865,0,9216.035178,781,3,0.007135625,0.211946667,2
106,865,0,9232.344925,817,1,0.00686,0.132696667,2
106,865,0,9232.344925,817,2,0.00686,0.366833333,2
106,865,0,9232.344925,817,3,0.00686,0.201436667,2
106,865,0,9265.163293,443,1,0.0121,0.062126667,2
106,865,0,9265.163293,443,2,0.0121,0.7692,2
106,865,0,9265.163293,443,3,0.0121,0.3841,2
106,865,0,9281.495101,514,1,0.01005,0.145913333,2
106,865,0,9281.495101,514,2,0.01005,0.983666667,2
106,865,0,9281.495101,514,3,0.01005,0.06809,2
106,865,0,9297.825015,689,1,0.00784,0.250796667,2
106,865,0,9297.825015,689,2,0.00784,1.3597,2
106,865,0,9297.825015,689,3,0.00784,0.16345,2
106,865,0,9314.127278,781,1,0.007140417,0.208183333,2
106,865,0,9314.127278,781,2,0.007140417,0.623966667,2
106,865,0,9314.127278,781,3,0.007140417,0.204493333,2
106,865,0,9330.491554,817,1,0.006866667,0.117843333,2
106,865,0,9330.491554,817,2,0.006866667,0.339966667,2
106,865,0,9330.491554,817,3,0.006866667,0.183156667,2
106,865,0,9363.401008,443,1,0.01209,0.06081,2
106,865,0,9363.401008,443,2,0.01209,0.767066667,2
106,865,0,9363.401008,443,3,0.01209,0.384,2
106,865,0,9379.732296,514,1,0.010046296,0.14311,2
106,865,0,9379.732296,514,2,0.010046296,0.972766667,2
106,865,0,9379.732296,514,3,0.010046296,0.067753333,2
106,865,0,9396.062204,689,1,0.00784,0.243383333,2
106,865,0,9396.062204,689,2,0.00784,1.357733333,2
106,865,0,9396.062204,689,3,0.00784,0.162486667,2
106,865,0,9412.39494,781,1,0.007135625,0.208893333,2
106,865,0,9412.39494,781,2,0.007135625,0.644933333,2
106,865,0,9412.39494,781,3,0.007135625,0.210683333,2
106,865,0,9428.689639,817,1,0.00686,0.128976667,2
106,865,0,9428.689639,817,2,0.00686,0.386666667,2
106,865,0,9428.689639,817,3,0.00686,0.20067,2
106,865,0,9461.655928,443,1,0.012091481,0.059766667,2
106,865,0,9461.655928,443,2,0.012091481,0.764466667,2
106,865,0,9461.655928,443,3,0.012091481,0.384,2
106,865,0,9477.980916,514,1,0.01004963,0.141036667,2
106,865,0,9477.980916,514,2,0.01004963,0.969366667,2
106,865,0,9477.980916,514,3,0.01004963,0.06778,2
106,865,0,9494.238382,689,1,0.007836296,0.246756667,2
106,865,0,9494.238382,689,2,0.007836296,1.3551,2
106,865,0,9494.238382,689,3,0.007836296,0.16199,2
106,865,0,9510.563211,781,1,0.007134583,0.204946667,2
106,865,0,9510.563211,781,2,0.007134583,0.646166667,2
106,865,0,9510.563211,781,3,0.007134583,0.207993333,2
106,865,0,9526.896653,817,1,0.00686,0.131846667,2
106,865,0,9526.896653,817,2,0.00686,0.406266667,2
106,865,0,9526.896653,817,3,0.00686,0.207503333,2
106,865,0,9559.709407,443,1,0.012097857,0.058606667,2
106,865,0,9559.709407,443,2,0.012097857,0.761333333,2
106,865,0,9559.709407,443,3,0.012097857,0.384066667,2
106,865,0,9576.034339,514,1,0.01005,0.138913333,2
106,865,0,9576.034339,514,2,0.01005,0.960466667,2
106,865,0,9576.034339,514,3,0.01005,0.06743,2
106,865,0,9592.345177,689,1,0.0078425,0.218893333,2
106,865,0,9592.345177,689,2,0.0078425,1.347866667,2
106,865,0,9592.345177,689,3,0.0078425,0.158323333,2
106,865,0,9608.679122,781,1,0.007136328,0.20285,2
106,865,0,9608.679122,781,2,0.007136328,0.655133333,2
106,865,0,9608.679122,781,3,0.007136328,0.20983,2
106,865,0,9625.053131,817,1,0.00686,0.129073333,2
106,865,0,9625.053131,817,2,0.00686,0.409333333,2
106,865,0,9625.053131,817,3,0.00686,0.20436,2
106,865,0,9657.941379,443,1,0.012104643,0.057623333,2
106,865,0,9657.941379,443,2,0.012104643,0.758866667,2
106,865,0,9657.941379,443,3,0.012104643,0.386866667,2
106,865,0,9674.268023,514,1,0.010068519,0.137716667,2
106,865,0,9674.268023,514,2,0.010068519,0.960433333,2
106,865,0,9674.268023,514,3,0.010068519,0.06928,2
