substrate,T_cell,T_sub,time,wavelength,"measurement (t,r,p)",r_background,mW,step
102,900,0,339.6818372,443,1,0.02213,1.121333333,1
102,900,0,339.6818372,443,2,0.02213,0.067936667,1
102,900,0,339.6818372,443,3,0.02213,0.416966667,1
102,900,0,356.8884841,514,1,0.01839,1.195333333,1
102,900,0,356.8884841,514,2,0.01839,0.046526667,1
102,900,0,356.8884841,514,3,0.01839,0.15206,1
102,900,0,374.1574526,689,1,0.01434,1.520033333,1
102,900,0,374.1574526,689,2,0.01434,0.14546,1
102,900,0,374.1574526,689,3,0.01434,0.21381,1
102,900,0,391.4032284,781,1,0.013000714,1.966366667,1
102,900,0,391.4032284,781,2,0.013000714,0.056523333,1
102,900,0,391.4032284,781,3,0.013000714,0.438533333,1
102,900,0,408.6457796,817,1,0.012545357,0.926448276,1
102,900,0,408.6457796,817,2,0.012545357,0.029780345,1
102,900,0,408.6457796,817,3,0.012545357,0.397206897,1
102,900,0,441.8281165,443,1,0.022082857,1.02,1
102,900,0,441.8281165,443,2,0.022082857,0.08163,1
102,900,0,441.8281165,443,3,0.022082857,0.415,1
102,900,0,459.0653765,514,1,0.01835,1.175566667,1
102,900,0,459.0653765,514,2,0.01835,0.04999,1
102,900,0,459.0653765,514,3,0.01835,0.15142,1
102,900,0,476.3277555,689,1,0.01432,1.557333333,1
102,900,0,476.3277555,689,2,0.01432,0.149023333,1
102,900,0,476.3277555,689,3,0.01432,0.21437,1
102,900,0,493.589406,781,1,0.0129825,2.044566667,1
102,900,0,493.589406,781,2,0.0129825,0.05737,1
102,900,0,493.589406,781,3,0.0129825,0.4389,1
102,900,0,510.8361505,817,1,0.01254,0.9211,1
102,900,0,510.8361505,817,2,0.01254,0.029986667,1
102,900,0,510.8361505,817,3,0.01254,0.4163,1
102,900,0,544.0589276,443,1,0.022077037,0.928633333,1
102,900,0,544.0589276,443,2,0.022077037,0.101466667,1
102,900,0,544.0589276,443,3,0.022077037,0.416,1
102,900,0,561.2988698,514,1,0.01835,1.149633333,1
102,900,0,561.2988698,514,2,0.01835,0.055943333,1
102,900,0,561.2988698,514,3,0.01835,0.150963333,1
102,900,0,578.5240825,689,1,0.01432,1.5723,1
102,900,0,578.5240825,689,2,0.01432,0.15182,1
102,900,0,578.5240825,689,3,0.01432,0.213043333,1
102,900,0,595.7302792,781,1,0.01298,2.059633333,1
102,900,0,595.7302792,781,2,0.01298,0.059086667,1
102,900,0,595.7302792,781,3,0.01298,0.4482,1
102,900,0,612.9624264,817,1,0.01253,0.825133333,1
102,900,0,612.9624264,817,2,0.01253,0.028536333,1
102,900,0,612.9624264,817,3,0.01253,0.371966667,1
102,900,0,646.1577685,443,1,0.02207,0.831766667,1
102,900,0,646.1577685,443,2,0.02207,0.124813333,1
102,900,0,646.1577685,443,3,0.02207,0.416,1
102,900,0,663.3984052,514,1,0.01834,1.1227,1
102,900,0,663.3984052,514,2,0.01834,0.064396667,1
102,900,0,663.3984052,514,3,0.01834,0.151973333,1
102,900,0,680.6604624,689,1,0.01431,1.5587,1
102,900,0,680.6604624,689,2,0.01431,0.156223333,1
102,900,0,680.6604624,689,3,0.01431,0.211056667,1
102,900,0,697.891727,781,1,0.01298,1.990233333,1
102,900,0,697.891727,781,2,0.01298,0.061196667,1
102,900,0,697.891727,781,3,0.01298,0.4336,1
102,900,0,715.1362212,817,1,0.01252,0.8702,1
102,900,0,715.1362212,817,2,0.01252,0.029818,1
102,900,0,715.1362212,817,3,0.01252,0.372266667,1
102,900,0,748.3449787,443,1,0.02205,0.745566667,1
102,900,0,748.3449787,443,2,0.02205,0.15526,1
102,900,0,748.3449787,443,3,0.02205,0.416,1
102,900,0,765.5771569,514,1,0.018322143,1.0846,1
102,900,0,765.5771569,514,2,0.018322143,0.076666667,1
102,900,0,765.5771569,514,3,0.018322143,0.151726667,1
102,900,0,782.8043789,689,1,0.014295556,1.555733333,1
102,900,0,782.8043789,689,2,0.014295556,0.161976667,1
102,900,0,782.8043789,689,3,0.014295556,0.210426667,1
102,900,0,800.0350289,781,1,0.012956071,2.0108,1
102,900,0,800.0350289,781,2,0.012956071,0.062773333,1
102,900,0,800.0350289,781,3,0.012956071,0.440233333,1
102,900,0,817.2703926,817,1,0.01251,0.941166667,1
102,900,0,817.2703926,817,2,0.01251,0.03186,1
102,900,0,817.2703926,817,3,0.01251,0.392466667,1
102,900,0,850.5269603,443,1,0.02203,0.666866667,1
102,900,0,850.5269603,443,2,0.02203,0.182436667,1
102,900,0,850.5269603,443,3,0.02203,0.419233333,1
102,900,0,867.765407,514,1,0.01831,1.038966667,1
102,900,0,867.765407,514,2,0.01831,0.092183333,1
102,900,0,867.765407,514,3,0.01831,0.151626667,1
102,900,0,885.0209855,689,1,0.014286071,1.6036,1
102,900,0,885.0209855,689,2,0.014286071,0.17191,1
102,900,0,885.0209855,689,3,0.014286071,0.213833333,1
102,900,0,902.2631931,781,1,0.01296,1.976366667,1
102,900,0,902.2631931,781,2,0.01296,0.063796667,1
102,900,0,902.2631931,781,3,0.01296,0.4405,1
102,900,0,919.5228624,817,1,0.0125075,0.836866667,1
102,900,0,919.5228624,817,2,0.0125075,0.030996667,1
102,900,0,919.5228624,817,3,0.0125075,0.342866667,1
102,900,0,1000.0,443,1,0.014662963,0.566866667,1
102,900,0,1000.0,443,2,0.014662963,0.22239,1
102,900,0,1000.0,443,3,0.014662963,0.4195,1
102,900,0,1000.0,514,1,0.012347857,0.978833333,1
102,900,0,1000.0,514,2,0.012347857,0.107523333,1
102,900,0,1000.0,514,3,0.012347857,0.151393333,1
102,900,0,1000.0,689,1,0.0097,1.5897,1
102,900,0,1000.0,689,2,0.0097,0.185573333,1
102,900,0,1000.0,689,3,0.0097,0.210263333,1
102,900,0,1000.0,781,1,0.00883,1.932033333,1
102,900,0,1000.0,781,2,0.00883,0.054876667,1
102,900,0,1000.0,781,3,0.00883,0.437633333,1
102,900,0,1000.0,817,1,0.00852,0.869833333,1
102,900,0,1000.0,817,2,0.00852,0.029340667,1
102,900,0,1000.0,817,3,0.00852,0.359066667,1
102,840,0,33.1813891,443,1,0.013782222,0.574133333,2
102,840,0,33.1813891,443,2,0.013782222,0.240333333,2
102,840,0,33.1813891,443,3,0.013782222,0.414,2
102,840,0,50.4436769,514,1,0.011332857,0.964566667,2
102,840,0,50.4436769,514,2,0.011332857,0.112613333,2
102,840,0,50.4436769,514,3,0.011332857,0.151333333,2
102,840,0,67.6880798,689,1,0.00881,1.576833333,2
102,840,0,67.6880798,689,2,0.00881,0.191283333,2
102,840,0,67.6880798,689,3,0.00881,0.213436667,2
102,840,0,84.9227279,781,1,0.007978214,1.775933333,2
102,840,0,84.9227279,781,2,0.007978214,0.05503,2
102,840,0,84.9227279,781,3,0.007978214,0.4401,2
102,840,0,102.1580979,817,1,0.00771,0.965833333,2
102,840,0,102.1580979,817,2,0.00771,0.033536667,2
102,840,0,102.1580979,817,3,0.00771,0.3549,2
102,840,0,135.4062789,443,1,0.01362,0.556066667,2
102,840,0,135.4062789,443,2,0.01362,0.234326667,2
102,840,0,135.4062789,443,3,0.01362,0.415,2
102,840,0,152.660733,514,1,0.01136,0.958933333,2
102,840,0,152.660733,514,2,0.01136,0.115503333,2
102,840,0,152.660733,514,3,0.01136,0.152476667,2
102,840,0,169.888521,689,1,0.00888,1.576633333,2
102,840,0,169.888521,689,2,0.00888,0.190236667,2
102,840,0,169.888521,689,3,0.00888,0.213016667,2
102,840,0,187.1430627,781,1,0.00806963,1.7762,2
102,840,0,187.1430627,781,2,0.00806963,0.05664,2
102,840,0,187.1430627,781,3,0.00806963,0.445533333,2
102,840,0,204.4082685,817,1,0.007801429,0.912466667,2
102,840,0,204.4082685,817,2,0.007801429,0.031926667,2
102,840,0,204.4082685,817,3,0.007801429,0.329866667,2
102,840,0,237.7363667,443,1,0.01377,0.542333333,2
102,840,0,237.7363667,443,2,0.01377,0.23659,2
102,840,0,237.7363667,443,3,0.01377,0.414,2
102,840,0,254.9773992,514,1,0.01145,0.948766667,2
102,840,0,254.9773992,514,2,0.01145,0.118766667,2
102,840,0,254.9773992,514,3,0.01145,0.151756667,2
102,840,0,272.2314812,689,1,0.00894,1.575733333,2
102,840,0,272.2314812,689,2,0.00894,0.1901,2
102,840,0,272.2314812,689,3,0.00894,0.212656667,2
102,840,0,289.4643382,781,1,0.008113214,1.770266667,2
102,840,0,289.4643382,781,2,0.008113214,0.057996667,2
102,840,0,289.4643382,781,3,0.008113214,0.442833333,2
102,840,0,306.7231933,817,1,0.00784,0.923066667,2
102,840,0,306.7231933,817,2,0.00784,0.032306667,2
102,840,0,306.7231933,817,3,0.00784,0.331733333,2
102,840,0,340.0448523,443,1,0.013804815,0.5316,2
102,840,0,340.0448523,443,2,0.013804815,0.240696667,2
102,840,0,340.0448523,443,3,0.013804815,0.4148,2
102,840,0,357.2975088,514,1,0.01148,0.9392,2
102,840,0,357.2975088,514,2,0.01148,0.12259,2
102,840,0,357.2975088,514,3,0.01148,0.15108,2
102,840,0,374.6092385,689,1,0.008957143,1.583266667,2
102,840,0,374.6092385,689,2,0.008957143,0.190603333,2
102,840,0,374.6092385,689,3,0.008957143,0.213266667,2
102,840,0,391.8604395,781,1,0.00812,1.811166667,2
102,840,0,391.8604395,781,2,0.00812,0.05924,2
102,840,0,391.8604395,781,3,0.00812,0.451566667,2
102,840,0,409.088886,817,1,0.007845185,0.944933333,2
102,840,0,409.088886,817,2,0.007845185,0.032943333,2
102,840,0,409.088886,817,3,0.007845185,0.337766667,2
102,840,0,442.4347385,443,1,0.0138,0.5213,2
102,840,0,442.4347385,443,2,0.0138,0.24486,2
102,840,0,442.4347385,443,3,0.0138,0.414,2
102,840,0,459.6664097,514,1,0.011484444,0.929733333,2
102,840,0,459.6664097,514,2,0.011484444,0.125603333,2
102,840,0,459.6664097,514,3,0.011484444,0.1512,2
102,840,0,476.8980233,689,1,0.00896,1.575966667,2
102,840,0,476.8980233,689,2,0.00896,0.191863333,2
102,840,0,476.8980233,689,3,0.00896,0.212753333,2
102,840,0,494.1754863,781,1,0.00813,1.7407,2
102,840,0,494.1754863,781,2,0.00813,0.059906667,2
102,840,0,494.1754863,781,3,0.00813,0.436,2
102,840,0,511.4090275,817,1,0.00785,0.911866667,2
102,840,0,511.4090275,817,2,0.00785,0.032616667,2
102,840,0,511.4090275,817,3,0.00785,0.327933333,2
102,840,0,544.7069933,443,1,0.01381,0.512633333,2
102,840,0,544.7069933,443,2,0.01381,0.24909,2
102,840,0,544.7069933,443,3,0.01381,0.414,2
102,840,0,561.9209451,514,1,0.011486296,0.9197,2
102,840,0,561.9209451,514,2,0.011486296,0.130073333,2
102,840,0,561.9209451,514,3,0.011486296,0.150966667,2
102,840,0,579.1281595,689,1,0.008967407,1.5619,2
102,840,0,579.1281595,689,2,0.008967407,0.191726667,2
102,840,0,579.1281595,689,3,0.008967407,0.21131,2
102,840,0,596.3766272,781,1,0.00813,1.761366667,2
102,840,0,596.3766272,781,2,0.00813,0.05993,2
102,840,0,596.3766272,781,3,0.00813,0.443266667,2
102,840,0,613.6294728,817,1,0.00785,0.8576,2
102,840,0,613.6294728,817,2,0.00785,0.029406667,2
102,840,0,613.6294728,817,3,0.00785,0.378666667,2
102,840,0,646.8565236,443,1,0.01383,0.502966667,2
102,840,0,646.8565236,443,2,0.01383,0.25257,2
102,840,0,646.8565236,443,3,0.01383,0.414,2
102,840,0,664.1020062,514,1,0.01149,0.915733333,2
102,840,0,664.1020062,514,2,0.01149,0.134886667,2
102,840,0,664.1020062,514,3,0.01149,0.152103333,2
102,840,0,681.348746,689,1,0.00896,1.573,2
102,840,0,681.348746,689,2,0.00896,0.1944,2
102,840,0,681.348746,689,3,0.00896,0.2125,2
102,840,0,698.7443244,781,1,0.00813,1.7937,2
102,840,0,698.7443244,781,2,0.00813,0.063183333,2
102,840,0,698.7443244,781,3,0.00813,0.444233333,2
102,840,0,716.0013955,817,1,0.007849643,0.838566667,2
102,840,0,716.0013955,817,2,0.007849643,0.028913333,2
102,840,0,716.0013955,817,3,0.007849643,0.3614,2
102,840,0,749.2234207,443,1,0.013819259,0.491966667,2
102,840,0,749.2234207,443,2,0.013819259,0.25884,2
102,840,0,749.2234207,443,3,0.013819259,0.414,2
102,840,0,766.4803905,514,1,0.0115,0.910866667,2
102,840,0,766.4803905,514,2,0.0115,0.13796,2
102,840,0,766.4803905,514,3,0.0115,0.15326,2
102,840,0,783.728961,689,1,0.008965,1.560833333,2
102,840,0,783.728961,689,2,0.008965,0.197286667,2
102,840,0,783.728961,689,3,0.008965,0.212186667,2
102,840,0,800.9784439,781,1,0.008138214,1.7868,2
102,840,0,800.9784439,781,2,0.008138214,0.0637,2
102,840,0,800.9784439,781,3,0.008138214,0.441033333,2
102,840,0,818.2346377,817,1,0.00785,0.792733333,2
102,840,0,818.2346377,817,2,0.00785,0.02787,2
102,840,0,818.2346377,817,3,0.00785,0.3666,2
102,840,0,851.4451585,443,1,0.01382,0.485533333,2
102,840,0,851.4451585,443,2,0.01382,0.262113333,2
102,840,0,851.4451585,443,3,0.01382,0.414,2
102,840,0,868.7061229,514,1,0.011484286,0.8963,2
102,840,0,868.7061229,514,2,0.011484286,0.14201,2
102,840,0,868.7061229,514,3,0.011484286,0.15175,2
102,840,0,885.9448501,689,1,0.008960714,1.5549,2
102,840,0,885.9448501,689,2,0.008960714,0.196736667,2
102,840,0,885.9448501,689,3,0.008960714,0.21145,2
102,840,0,903.1783081,781,1,0.008135556,1.777966667,2
102,840,0,903.1783081,781,2,0.008135556,0.064253333,2
102,840,0,903.1783081,781,3,0.008135556,0.441066667,2
102,840,0,920.4238161,817,1,0.00785,0.923433333,2
102,840,0,920.4238161,817,2,0.00785,0.033613333,2
102,840,0,920.4238161,817,3,0.00785,0.337533333,2
102,840,0,953.6785927,443,1,0.01381,0.4797,2
102,840,0,953.6785927,443,2,0.01381,0.26735,2
102,840,0,953.6785927,443,3,0.01381,0.413666667,2
102,840,0,970.9442869,514,1,0.01148,0.886966667,2
102,840,0,970.9442869,514,2,0.01148,0.144683333,2
102,840,0,970.9442869,514,3,0.01148,0.151923333,2
102,840,0,988.1559603,689,1,0.008960714,1.533133333,2
102,840,0,988.1559603,689,2,0.008960714,0.198843333,2
102,840,0,988.1559603,689,3,0.008960714,0.211463333,2
102,840,0,1005.387894,781,1,0.00812,1.804633333,2
102,840,0,1005.387894,781,2,0.00812,0.066063333,2
102,840,0,1005.387894,781,3,0.00812,0.449666667,2
102,840,0,1022.639547,817,1,0.00784,0.9017,2
102,840,0,1022.639547,817,2,0.00784,0.033853333,2
102,840,0,1022.639547,817,3,0.00784,0.3337,2
102,840,0,1055.8105,443,1,0.01382,0.475733333,2
102,840,0,1055.8105,443,2,0.01382,0.272573333,2
102,840,0,1055.8105,443,3,0.01382,0.413666667,2
102,840,0,1073.026565,514,1,0.01147,0.879,2
102,840,0,1073.026565,514,2,0.01147,0.148363333,2
102,840,0,1073.026565,514,3,0.01147,0.152213333,2
102,840,0,1090.26534,689,1,0.00896,1.500766667,2
102,840,0,1090.26534,689,2,0.00896,0.202226667,2
102,840,0,1090.26534,689,3,0.00896,0.214156667,2
102,840,0,1107.521106,781,1,0.00813,1.684933333,2
102,840,0,1107.521106,781,2,0.00813,0.06497,2
102,840,0,1107.521106,781,3,0.00813,0.429933333,2
102,840,0,1124.736041,817,1,0.007848889,0.904033333,2
102,840,0,1124.736041,817,2,0.007848889,0.034693333,2
102,840,0,1124.736041,817,3,0.007848889,0.342266667,2
102,840,0,1157.986716,443,1,0.013813704,0.4711,2
102,840,0,1157.986716,443,2,0.013813704,0.27717,2
102,840,0,1157.986716,443,3,0.013813704,0.415,2
102,840,0,1175.244888,514,1,0.01148,0.868733333,2
102,840,0,1175.244888,514,2,0.01148,0.152663333,2
102,840,0,1175.244888,514,3,0.01148,0.151963333,2
102,840,0,1192.49334,689,1,0.00896,1.4823,2
102,840,0,1192.49334,689,2,0.00896,0.203473333,2
102,840,0,1192.49334,689,3,0.00896,0.211256667,2
102,840,0,1209.765852,781,1,0.008126071,1.697933333,2
102,840,0,1209.765852,781,2,0.008126071,0.06702,2
102,840,0,1209.765852,781,3,0.008126071,0.429366667,2
102,840,0,1227.020894,817,1,0.00785,0.919133333,2
102,840,0,1227.020894,817,2,0.00785,0.03544,2
102,840,0,1227.020894,817,3,0.00785,0.345733333,2
102,840,0,1260.190391,443,1,0.01382,0.4623,2
102,840,0,1260.190391,443,2,0.01382,0.280386667,2
102,840,0,1260.190391,443,3,0.01382,0.414,2
102,840,0,1277.421241,514,1,0.01149,0.861333333,2
102,840,0,1277.421241,514,2,0.01149,0.156083333,2
102,840,0,1277.421241,514,3,0.01149,0.152456667,2
102,840,0,1294.677337,689,1,0.00896,1.4747,2
102,840,0,1294.677337,689,2,0.00896,0.20257,2
102,840,0,1294.677337,689,3,0.00896,0.208536667,2
102,840,0,1311.904402,781,1,0.00813,1.7084,2
102,840,0,1311.904402,781,2,0.00813,0.06661,2
102,840,0,1311.904402,781,3,0.00813,0.437466667,2
102,840,0,1329.124454,817,1,0.00784,0.766,2
102,840,0,1329.124454,817,2,0.00784,0.02869,2
102,840,0,1329.124454,817,3,0.00784,0.333333333,2
102,840,0,1362.326971,443,1,0.01381,0.4584,2
102,840,0,1362.326971,443,2,0.01381,0.285636667,2
102,840,0,1362.326971,443,3,0.01381,0.415,2
102,840,0,1379.582411,514,1,0.011484286,0.851266667,2
102,840,0,1379.582411,514,2,0.011484286,0.15909,2
102,840,0,1379.582411,514,3,0.011484286,0.152133333,2
102,840,0,1396.834173,689,1,0.00896,1.455833333,2
102,840,0,1396.834173,689,2,0.00896,0.201163333,2
102,840,0,1396.834173,689,3,0.00896,0.206306667,2
102,840,0,1414.049338,781,1,0.00813,1.663566667,2
102,840,0,1414.049338,781,2,0.00813,0.067416667,2
102,840,0,1414.049338,781,3,0.00813,0.4296,2
102,840,0,1431.297539,817,1,0.0078425,0.7496,2
102,840,0,1431.297539,817,2,0.0078425,0.028592667,2
102,840,0,1431.297539,817,3,0.0078425,0.3202,2
102,840,0,1464.582096,443,1,0.013814643,0.450233333,2
102,840,0,1464.582096,443,2,0.013814643,0.28903,2
102,840,0,1464.582096,443,3,0.013814643,0.415,2
102,840,0,1481.836615,514,1,0.011487857,0.8381,2
102,840,0,1481.836615,514,2,0.011487857,0.162736667,2
102,840,0,1481.836615,514,3,0.011487857,0.15047,2
102,840,0,1499.101578,689,1,0.00896,1.4483,2
102,840,0,1499.101578,689,2,0.00896,0.202446667,2
102,840,0,1499.101578,689,3,0.00896,0.205763333,2
102,840,0,1516.302246,781,1,0.008121481,1.657,2
102,840,0,1516.302246,781,2,0.008121481,0.06819,2
102,840,0,1516.302246,781,3,0.008121481,0.427166667,2
102,840,0,1533.5648,817,1,0.00784,0.813233333,2
102,840,0,1533.5648,817,2,0.00784,0.031776667,2
102,840,0,1533.5648,817,3,0.00784,0.3342,2
102,840,0,1566.739196,443,1,0.01381,0.4434,2
102,840,0,1566.739196,443,2,0.01381,0.293483333,2
102,840,0,1566.739196,443,3,0.01381,0.414066667,2
102,840,0,1583.966356,514,1,0.01148,0.8306,2
102,840,0,1583.966356,514,2,0.01148,0.16586,2
102,840,0,1583.966356,514,3,0.01148,0.150843333,2
102,840,0,1601.221269,689,1,0.00895,1.4931,2
102,840,0,1601.221269,689,2,0.00895,0.212563333,2
102,840,0,1601.221269,689,3,0.00895,0.21429,2
102,840,0,1618.487466,781,1,0.008129286,1.693233333,2
102,840,0,1618.487466,781,2,0.008129286,0.069923333,2
102,840,0,1618.487466,781,3,0.008129286,0.434166667,2
102,840,0,1635.722993,817,1,0.00785,0.8854,2
102,840,0,1635.722993,817,2,0.00785,0.035853333,2
102,840,0,1635.722993,817,3,0.00785,0.343233333,2
102,840,0,1669.12442,443,1,0.013808889,0.435566667,2
102,840,0,1669.12442,443,2,0.013808889,0.297733333,2
102,840,0,1669.12442,443,3,0.013808889,0.415,2
102,840,0,1686.370066,514,1,0.011471786,0.824233333,2
102,840,0,1686.370066,514,2,0.011471786,0.170813333,2
102,840,0,1686.370066,514,3,0.011471786,0.151896667,2
102,840,0,1703.624982,689,1,0.00896,1.4922,2
102,840,0,1703.624982,689,2,0.00896,0.215003333,2
102,840,0,1703.624982,689,3,0.00896,0.214496667,2
102,840,0,1720.855745,781,1,0.008125926,1.666933333,2
102,840,0,1720.855745,781,2,0.008125926,0.072606667,2
102,840,0,1720.855745,781,3,0.008125926,0.4216,2
102,840,0,1738.117724,817,1,0.00785,0.918866667,2
102,840,0,1738.117724,817,2,0.00785,0.037373333,2
102,840,0,1738.117724,817,3,0.00785,0.352333333,2
102,840,0,1771.378765,443,1,0.013810741,0.426733333,2
102,840,0,1771.378765,443,2,0.013810741,0.300766667,2
102,840,0,1771.378765,443,3,0.013810741,0.415,2
102,840,0,1788.627142,514,1,0.01148,0.813933333,2
102,840,0,1788.627142,514,2,0.01148,0.17491,2
102,840,0,1788.627142,514,3,0.01148,0.15201,2
102,840,0,1805.88154,689,1,0.00896,1.457266667,2
102,840,0,1805.88154,689,2,0.00896,0.21648,2
102,840,0,1805.88154,689,3,0.00896,0.213063333,2
102,840,0,1823.137778,781,1,0.00813,1.632733333,2
102,840,0,1823.137778,781,2,0.00813,0.07276,2
102,840,0,1823.137778,781,3,0.00813,0.432,2
102,840,0,1840.375592,817,1,0.00785,0.864533333,2
102,840,0,1840.375592,817,2,0.00785,0.036516667,2
102,840,0,1840.375592,817,3,0.00785,0.355833333,2
102,840,0,1873.760127,443,1,0.013811111,0.425933333,2
102,840,0,1873.760127,443,2,0.013811111,0.307233333,2
102,840,0,1873.760127,443,3,0.013811111,0.415733333,2
102,840,0,1891.030853,514,1,0.011482963,0.807333333,2
102,840,0,1891.030853,514,2,0.011482963,0.179346667,2
102,840,0,1891.030853,514,3,0.011482963,0.152806667,2
102,840,0,1908.284826,689,1,0.00896,1.431033333,2
102,840,0,1908.284826,689,2,0.00896,0.215456667,2
102,840,0,1908.284826,689,3,0.00896,0.212166667,2
102,840,0,1925.507268,781,1,0.00813,1.630733333,2
102,840,0,1925.507268,781,2,0.00813,0.072636667,2
102,840,0,1925.507268,781,3,0.00813,0.427933333,2
102,840,0,1942.746422,817,1,0.00785,0.827933333,2
102,840,0,1942.746422,817,2,0.00785,0.035886667,2
102,840,0,1942.746422,817,3,0.00785,0.352333333,2
102,840,0,1975.98731,443,1,0.01381,0.418466667,2
102,840,0,1975.98731,443,2,0.01381,0.310266667,2
102,840,0,1975.98731,443,3,0.01381,0.416,2
102,840,0,1993.234788,514,1,0.01149,0.795566667,2
102,840,0,1993.234788,514,2,0.01149,0.183053333,2
102,840,0,1993.234788,514,3,0.01149,0.151976667,2
102,840,0,2010.475891,689,1,0.008969643,1.4281,2
102,840,0,2010.475891,689,2,0.008969643,0.216893333,2
102,840,0,2010.475891,689,3,0.008969643,0.21355,2
102,840,0,2027.723337,781,1,0.00813,1.613733333,2
102,840,0,2027.723337,781,2,0.00813,0.076696667,2
102,840,0,2027.723337,781,3,0.00813,0.420866667,2
102,840,0,2044.963483,817,1,0.007849286,0.8784,2
102,840,0,2044.963483,817,2,0.007849286,0.03848,2
102,840,0,2044.963483,817,3,0.007849286,0.3776,2
102,840,0,2078.170574,443,1,0.013814444,0.414266667,2
102,840,0,2078.170574,443,2,0.013814444,0.316033333,2
102,840,0,2078.170574,443,3,0.013814444,0.415666667,2
102,840,0,2095.403925,514,1,0.01149,0.785433333,2
102,840,0,2095.403925,514,2,0.01149,0.186333333,2
102,840,0,2095.403925,514,3,0.01149,0.151736667,2
102,840,0,2112.642722,689,1,0.00897,1.4048,2
102,840,0,2112.642722,689,2,0.00897,0.215796667,2
102,840,0,2112.642722,689,3,0.00897,0.21261,2
102,840,0,2129.874368,781,1,0.00814,1.626,2
102,840,0,2129.874368,781,2,0.00814,0.078443333,2
102,840,0,2129.874368,781,3,0.00814,0.427633333,2
102,840,0,2147.13954,817,1,0.00785,0.852233333,2
102,840,0,2147.13954,817,2,0.00785,0.037683333,2
102,840,0,2147.13954,817,3,0.00785,0.360933333,2
102,840,0,2180.358672,443,1,0.01381,0.4083,2
102,840,0,2180.358672,443,2,0.01381,0.321133333,2
